index,valence_1,valence_2,arousal_1,arousal_2
S01E02R05_clip0073,5,1,1,1
S01E02R05_clip0074,5,1,1,1
S01E02R05_clip0075,5,1,1,1
S01E02R05_clip0076,5,1,1,1
S01E02R05_clip0077,5,1,1,1
S01E02R05_clip0078,5,1,1,1
S01E02R05_clip0079,5,1,1,1
S01E02R05_clip0080,5,1,1,4
S01E02R05_clip0081,5,1,1,3
S01E02R05_clip0082,5,1,1,3
S01E02R05_clip0083,5,1,1,5
S01E02R05_clip0084,5,1,1,5
S01E02R05_clip0085,5,1,1,5
S01E02R05_clip0086,5,1,1,5
S01E02R05_clip0087,5,1,1,5
S01E02R05_clip0088,5,1,1,5
S01E02R05_clip0089,5,1,1,1
S01E02R05_clip0090,5,1,1,1
S01E02R05_clip0091,5,1,1,1
S01E02R05_clip0092,5,1,1,1
S01E02R05_clip0093,5,1,1,4
S01E02R05_clip0094,5,1,1,4
S01E02R05_clip0095,5,1,1,4
S01E02R05_clip0096,5,1,1,4
S01E02R05_clip0097,5,1,1,4
S01E02R05_clip0098,5,1,1,4
S01E02R05_clip0099,5,1,1,3
S01E02R05_clip0100,5,1,1,1
S01E02R05_clip0101,5,1,1,1
S01E02R05_clip0102,5,1,1,1
S01E02R05_clip0103,5,1,1,1
S01E02R05_clip0104,5,1,1,1
S01E02R05_clip0105,5,1,1,1
S01E02R05_clip0106,5,1,1,1
S01E02R05_clip0107,5,1,1,1
S01E02R05_clip0108,5,1,1,1
S01E02R05_clip0109,5,1,1,1
S01E02R05_clip0110,5,1,1,1
S01E02R05_clip0111,5,1,1,1
S01E02R05_clip0112,5,1,1,1
S01E02R05_clip0113,5,1,1,1
S01E02R05_clip0114,5,1,1,1
S01E02R05_clip0115,5,1,1,1
S01E02R05_clip0116,5,1,1,1
S01E02R05_clip0117,5,1,1,1
S01E02R05_clip0118,5,1,1,1
S01E02R05_clip0119,5,1,1,1
S01E02R05_clip0120,5,1,1,1
S01E02R05_clip0121,5,1,1,1
S01E02R05_clip0122,5,1,1,1
S01E02R05_clip0123,5,1,1,5
S01E02R05_clip0124,5,1,1,5
S01E02R05_clip0125,5,1,1,4
S01E02R05_clip0126,5,1,1,4
S01E02R05_clip0127,5,1,1,4
S01E02R05_clip0128,5,1,1,1
S01E02R05_clip0129,5,1,1,1
S01E02R05_clip0130,5,1,1,3
S01E02R05_clip0131,5,1,1,4
S01E02R05_clip0132,5,1,1,3
S01E02R05_clip0133,5,1,1,3
S01E02R05_clip0134,5,1,1,3
S01E02R05_clip0135,5,1,1,3
S01E02R05_clip0136,5,1,1,3
S01E02R05_clip0137,5,1,1,3
S01E02R05_clip0138,5,1,1,5
S01E02R05_clip0139,5,1,1,4
S01E02R05_clip0140,5,1,1,3
S01E02R05_clip0141,5,1,1,1
S01E02R05_clip0142,5,1,1,1
S01E02R05_clip0143,5,1,1,1
S01E02R05_clip0144,5,1,1,1
S01E02R05_clip0145,5,1,1,1
S01E02R05_clip0146,5,1,1,1
S01E02R05_clip0147,5,1,1,1
S01E02R05_clip0148,5,1,1,1
S01E02R05_clip0149,5,1,1,1
S01E02R05_clip0150,5,1,1,3
S01E02R05_clip0151,5,1,1,1
S01E02R05_clip0152,5,1,1,1
S01E02R05_clip0153,5,1,1,3
S01E02R05_clip0154,5,1,1,3
S01E02R05_clip0155,5,1,1,3
S01E02R05_clip0156,5,1,1,3
S01E02R05_clip0157,5,1,1,3
S01E02R05_clip0158,5,1,1,3
S01E02R05_clip0159,5,1,1,3
S01E02R05_clip0160,5,1,1,3
S01E02R05_clip0161,5,1,1,3
S01E02R05_clip0162,5,1,1,1
S01E02R05_clip0163,5,1,1,1
S01E02R05_clip0164,5,1,1,1
S01E02R05_clip0165,5,1,1,1
S01E02R05_clip0166,5,1,1,1
S01E02R05_clip0167,5,1,1,1
S01E02R05_clip0168,5,1,1,1
S01E02R05_clip0169,5,1,1,1
S01E02R05_clip0170,5,1,1,1
S01E02R05_clip0171,5,1,1,1
S01E02R05_clip0172,5,1,1,1
S01E02R05_clip0173,5,1,1,1
S01E02R05_clip0174,5,1,1,5
S01E02R05_clip0175,5,1,1,5
S01E02R05_clip0176,5,1,1,5
S01E02R05_clip0177,5,1,1,5
S01E02R05_clip0178,5,1,1,4
S01E02R05_clip0179,5,1,1,5
S01E02R05_clip0180,5,1,1,1
S01E02R05_clip0181,5,1,1,1
S01E02R05_clip0182,5,1,1,1
S01E02R05_clip0183,5,1,1,1
S01E02R05_clip0184,5,1,1,4
S01E02R05_clip0185,5,1,1,1
S01E02R05_clip0186,5,1,1,1
S01E02R05_clip0187,5,1,1,1
S01E02R05_clip0188,5,1,1,5
S01E02R05_clip0189,5,1,1,4
S01E02R05_clip0190,5,1,1,4
S01E02R05_clip0191,5,1,1,1
S01E02R05_clip0192,5,1,1,1
S01E02R05_clip0193,5,1,1,1
S01E02R05_clip0194,5,1,1,1
S01E02R05_clip0195,5,1,1,1
S01E02R05_clip0196,5,1,1,1
S01E02R05_clip0197,5,1,1,4
S01E02R05_clip0198,5,1,1,4
S01E02R05_clip0199,5,1,1,1
S01E02R05_clip0200,5,1,1,1
S01E02R05_clip0201,5,1,1,1
S01E02R05_clip0202,5,1,1,1
S01E02R05_clip0203,5,1,1,1
S01E02R05_clip0204,5,1,1,1
S01E02R05_clip0205,5,1,1,1
S01E02R05_clip0206,5,1,1,1
S01E02R05_clip0207,5,1,1,1
S01E02R05_clip0208,5,1,1,1
S01E02R05_clip0209,5,1,1,1
S01E02R05_clip0210,5,1,1,1
S01E02R05_clip0211,5,1,1,1
S01E02R05_clip0212,5,1,1,1
S01E02R05_clip0213,5,1,1,1
S01E02R05_clip0214,5,1,1,4
S01E02R05_clip0215,5,1,1,1
S01E02R05_clip0216,5,1,1,1
S01E02R05_clip0217,5,1,1,1
S01E02R05_clip0218,5,1,1,1
S01E02R05_clip0219,5,1,1,1
S01E02R05_clip0220,5,1,1,1
S01E02R05_clip0221,5,1,1,1
S01E02R05_clip0222,5,1,1,2
S01E02R05_clip0223,5,1,1,1
S01E02R05_clip0224,5,1,1,1
S01E02R05_clip0225,5,1,1,1
S01E02R05_clip0226,5,1,1,1
S01E02R05_clip0227,5,1,1,1
S01E02R05_clip0228,5,1,1,3
S01E02R05_clip0229,5,1,1,1
S01E02R05_clip0230,5,1,1,1
S01E02R05_clip0231,5,1,1,1
S01E02R05_clip0232,5,1,1,1
S01E02R05_clip0233,5,1,1,1
S01E02R05_clip0234,5,1,1,1
S01E02R05_clip0235,5,1,1,1
S01E02R05_clip0236,5,1,1,1
S01E02R05_clip0237,5,1,1,1
S01E02R05_clip0238,5,1,1,1
S01E02R05_clip0239,5,1,1,1
S01E02R05_clip0240,5,1,1,1
S01E02R05_clip0241,5,1,1,1
S01E02R05_clip0242,5,1,1,1
S01E02R05_clip0243,5,1,1,1
S01E02R05_clip0244,5,1,1,1
S01E02R05_clip0245,5,1,1,1
S01E02R05_clip0246,5,1,1,1
S01E02R05_clip0247,5,1,1,1
S01E02R05_clip0248,5,1,1,1
S01E02R05_clip0249,5,1,1,1
S01E02R05_clip0250,5,1,1,1
S01E02R05_clip0251,5,1,1,1
S01E02R05_clip0252,5,1,1,1
S01E02R05_clip0253,5,1,1,1
S01E02R05_clip0254,5,1,1,1
S01E02R05_clip0255,5,1,1,1
S01E02R05_clip0256,5,1,1,1
S01E02R05_clip0257,5,1,1,1
S01E02R05_clip0258,5,1,1,1
S01E02R05_clip0259,5,1,1,1
S01E02R05_clip0260,5,1,1,1
S01E02R05_clip0261,5,1,1,1
S01E02R05_clip0262,5,1,1,1
S01E02R05_clip0263,5,1,1,1
S01E02R05_clip0264,5,1,1,1
S01E02R05_clip0265,5,1,1,1
S01E02R05_clip0266,5,1,1,1
S01E02R05_clip0267,5,1,1,1
S01E02R05_clip0268,5,1,1,1
S01E02R05_clip0269,5,1,1,1
S01E02R05_clip0270,5,1,1,1
S01E02R05_clip0271,5,1,1,1
S01E02R05_clip0272,5,1,1,1
S01E02R05_clip0273,5,1,1,1
S01E02R05_clip0274,5,1,1,1
S01E02R05_clip0275,5,1,1,1
S01E02R05_clip0276,5,1,1,1
S01E02R05_clip0277,5,1,1,1
S01E02R05_clip0278,5,1,1,1
S01E02R05_clip0279,5,1,1,1
S01E02R05_clip0280,5,1,1,1
S01E02R05_clip0281,5,1,1,1
S01E02R05_clip0282,5,1,1,1
S01E02R05_clip0283,5,1,1,1
S01E02R05_clip0284,5,1,1,1
S01E02R05_clip0285,5,1,1,1
S01E02R05_clip0286,5,1,1,1
S01E02R05_clip0287,5,1,1,1
S01E02R05_clip0288,5,1,1,1
S01E02R05_clip0289,5,1,1,1
S01E02R05_clip0290,5,1,1,1
S01E02R05_clip0291,5,1,1,1
S01E02R05_clip0292,5,1,1,1
S01E02R05_clip0293,5,1,1,1
S01E02R05_clip0294,5,1,1,1
