index,valence_1,valence_2,arousal_1,arousal_2
S01E03R05_clip0110,5,3,1,4
S01E03R05_clip0111,5,3,1,4
S01E03R05_clip0112,5,3,1,4
S01E03R05_clip0113,5,3,1,4
S01E03R05_clip0114,5,3,1,4
S01E03R05_clip0115,5,3,1,4
S01E03R05_clip0116,5,3,1,4
S01E03R05_clip0117,5,3,1,4
S01E03R05_clip0118,5,3,1,4
S01E03R05_clip0119,5,3,1,4
S01E03R05_clip0120,5,3,1,4
S01E03R05_clip0121,5,3,1,4
S01E03R05_clip0122,5,3,1,4
S01E03R05_clip0123,5,3,1,4
S01E03R05_clip0124,5,3,1,4
S01E03R05_clip0125,5,3,1,4
S01E03R05_clip0126,5,3,1,4
S01E03R05_clip0127,5,3,1,4
S01E03R05_clip0128,5,3,1,4
S01E03R05_clip0129,5,3,1,4
S01E03R05_clip0130,5,3,1,4
S01E03R05_clip0131,5,3,1,4
S01E03R05_clip0132,5,5,1,4
S01E03R05_clip0133,5,5,1,4
S01E03R05_clip0134,5,5,1,4
S01E03R05_clip0135,5,5,1,4
S01E03R05_clip0136,5,5,1,4
S01E03R05_clip0137,5,5,1,4
S01E03R05_clip0138,5,5,1,4
S01E03R05_clip0139,5,5,1,4
S01E03R05_clip0140,5,5,1,4
S01E03R05_clip0141,5,5,1,4
S01E03R05_clip0142,5,5,1,4
S01E03R05_clip0143,5,5,1,4
S01E03R05_clip0144,5,5,1,4
S01E03R05_clip0145,5,5,1,4
S01E03R05_clip0146,5,5,1,4
S01E03R05_clip0147,5,5,1,4
S01E03R05_clip0148,5,5,1,4
S01E03R05_clip0149,5,5,1,4
S01E03R05_clip0150,5,5,1,4
S01E03R05_clip0151,5,5,1,4
S01E03R05_clip0152,5,5,1,4
S01E03R05_clip0153,5,5,1,4
S01E03R05_clip0154,5,5,1,4
S01E03R05_clip0155,5,5,1,4
S01E03R05_clip0156,5,5,1,4
S01E03R05_clip0157,5,5,1,4
S01E03R05_clip0158,5,5,1,4
S01E03R05_clip0159,5,5,1,4
S01E03R05_clip0160,5,5,1,4
S01E03R05_clip0161,5,5,1,4
S01E03R05_clip0162,5,5,1,4
S01E03R05_clip0163,5,5,1,4
S01E03R05_clip0164,5,5,1,4
S01E03R05_clip0165,5,5,1,4
S01E03R05_clip0166,5,5,1,4
S01E03R05_clip0167,5,5,1,4
S01E03R05_clip0168,5,5,1,4
S01E03R05_clip0169,5,5,1,4
S01E03R05_clip0170,5,5,1,4
S01E03R05_clip0171,5,5,1,4
S01E03R05_clip0172,5,5,1,4
S01E03R05_clip0173,5,5,1,4
S01E03R05_clip0174,5,5,1,4
S01E03R05_clip0175,5,5,1,4
S01E03R05_clip0176,5,5,1,4
S01E03R05_clip0177,5,5,1,4
S01E03R05_clip0178,5,5,1,4
S01E03R05_clip0179,5,5,1,4
S01E03R05_clip0180,5,5,1,4
S01E03R05_clip0181,5,5,1,4
S01E03R05_clip0182,5,5,1,4
S01E03R05_clip0183,5,5,1,4
S01E03R05_clip0184,5,5,1,4
S01E03R05_clip0185,5,5,1,4
S01E03R05_clip0186,5,5,1,4
S01E03R05_clip0187,5,5,1,4
S01E03R05_clip0188,5,5,1,4
S01E03R05_clip0189,5,5,1,4
S01E03R05_clip0190,5,5,1,4
S01E03R05_clip0191,5,5,1,4
S01E03R05_clip0192,5,5,1,4
S01E03R05_clip0193,5,5,1,4
S01E03R05_clip0194,5,5,1,4
S01E03R05_clip0195,5,5,1,4
S01E03R05_clip0196,5,5,1,4
S01E03R05_clip0197,5,5,1,4
S01E03R05_clip0198,5,5,1,4
S01E03R05_clip0199,5,5,1,4
S01E03R05_clip0200,5,5,1,4
S01E03R05_clip0201,5,5,1,4
S01E03R05_clip0202,5,5,1,4
S01E03R05_clip0203,5,5,1,4
S01E03R05_clip0204,5,5,1,4
S01E03R05_clip0205,5,5,1,4
S01E03R05_clip0206,5,5,1,4
S01E03R05_clip0207,5,5,1,4
S01E03R05_clip0208,5,6,1,4
S01E03R05_clip0209,5,6,1,4
S01E03R05_clip0210,5,6,1,4
S01E03R05_clip0211,5,6,1,4
S01E03R05_clip0212,5,5,1,4
S01E03R05_clip0213,5,5,1,4
S01E03R05_clip0214,5,5,1,4
S01E03R05_clip0215,5,5,1,4
S01E03R05_clip0216,5,5,1,4
S01E03R05_clip0217,5,5,1,4
S01E03R05_clip0218,5,5,1,4
S01E03R05_clip0219,5,5,1,4
S01E03R05_clip0220,5,5,1,4
S01E03R05_clip0221,5,5,1,4
S01E03R05_clip0222,5,5,1,4
S01E03R05_clip0223,5,5,1,4
S01E03R05_clip0224,5,5,1,4
S01E03R05_clip0225,5,5,1,4
S01E03R05_clip0226,5,5,1,4
S01E03R05_clip0227,5,5,1,4
S01E03R05_clip0228,5,5,1,4
S01E03R05_clip0229,5,5,1,4
S01E03R05_clip0230,5,5,1,4
S01E03R05_clip0231,5,5,1,4
S01E03R05_clip0232,5,5,1,4
S01E03R05_clip0233,5,5,1,4
S01E03R05_clip0234,5,5,1,4
S01E03R05_clip0235,5,5,1,4
S01E03R05_clip0236,5,5,1,4
S01E03R05_clip0237,5,5,1,4
S01E03R05_clip0238,5,5,1,4
S01E03R05_clip0239,5,4,1,4
S01E03R05_clip0240,5,4,1,4
S01E03R05_clip0241,5,4,1,4
S01E03R05_clip0242,5,4,1,5
S01E03R05_clip0243,5,4,1,5
S01E03R05_clip0244,5,4,1,5
S01E03R05_clip0245,5,4,1,5
S01E03R05_clip0246,5,4,1,5
S01E03R05_clip0247,5,4,1,5
S01E03R05_clip0248,5,4,1,5
S01E03R05_clip0249,5,4,1,5
S01E03R05_clip0250,5,4,1,5
S01E03R05_clip0251,5,4,1,5
S01E03R05_clip0252,5,4,1,5
S01E03R05_clip0253,5,4,1,5
S01E03R05_clip0254,5,4,1,5
S01E03R05_clip0255,5,4,1,5
S01E03R05_clip0256,5,4,1,5
S01E03R05_clip0257,5,4,1,5
S01E03R05_clip0258,5,4,1,5
S01E03R05_clip0259,5,4,1,5
S01E03R05_clip0260,5,4,1,5
S01E03R05_clip0261,3,4,5,6
S01E03R05_clip0262,3,4,3,6
S01E03R05_clip0263,3,4,3,6
S01E03R05_clip0264,3,4,3,6
S01E03R05_clip0265,3,4,3,6
S01E03R05_clip0266,3,4,3,6
S01E03R05_clip0267,3,4,3,6
